
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444420045042 ;RS ;DOIS IRMAOS ;MOINHO VERMELHO ; RUA CHICO MENDES, N. 105, LT 107A QD 344 ;1.929.737,72;1.550.000,00;0.00;Casa, 304.79 de área total, 304.79 de área privativa, 672.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420045042
 10202963 ;RS ;DOM PEDRITO ;Getulio Vargas ;TRAVESSA EROTILDES FERREIRA DA CUNHA, N. 00, QD 08, LT 15, ST 002 ;38.400,20;65.000,00;40.93;Terreno, 0.00 de área total, 0.00 de área privativa, 176.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10202963
 8555522668448 ;RS ;ELDORADO DO SUL ;CENTRO ; RUA LAJEADO, N. 1234, Apto ., CASA 09, QD RB, LT 14 ;126.322,42;209.000,00;39.56;Casa, 0.00 de área total, 56.71 de área privativa, 99.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522668448
 8444407896148 ;RS ;ENCANTADO ;São José ;RUA SANTO ANTONIO, N. SN, LT 16, QD G ;90.184,49;165.000,00;45.35;Casa, 0.00 de área total, 71.07 de área privativa, 126.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407896148
 1555516506638 ;RS ;ENCANTADO ;NAVEGANTES ;RUA REMO MURER, N. 46, QD 116, LT 98-B ;191.194,29;300.000,00;36.27;Casa, 0.00 de área total, 147.14 de área privativa, 342.50 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555516506638
 8444426680767 ;RS ;ENCRUZILHADA DO SUL ;Assis Brasil ; RUA MENINO JESUS DE PRAGA, N. S/N, QUADRA 340 LOTE 30TERRENO 02 ;141.000,00;141.000,00;0.00;Casa, 48.12 de área total, 48.12 de área privativa, 162.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426680767
 8444424810434 ;RS ;ENTRE-IJUIS ;CENTRO ; RUA MARIA RITA DA SILVA  BECKER, N. SN, LT 08 QD 47 SETOR 08 ;142.297,11;90.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 375.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424810434
 8444425479006 ;RS ;ERECHIM ;PAIOL GRANDE ;RUA ANTONIO VASCONCELLOS E SOUZA, N. SN, LT 16 QD 03 ;52.102,60;90.000,00;42.11;Terreno, 0.00 de área total, 0.00 de área privativa, 366.69 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425479006
 8444425064620 ;RS ;ERECHIM ;CRISTO REI ;RUA DANILO ULBERICO DALZOT, N. 75, LT 10 QD 02 ;90.746,77;155.000,00;41.46;Casa, 0.00 de área total, 37.48 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425064620
 8444416463402 ;RS ;ERECHIM ;JABUTICABAL ;RUA AULUS ATTILIO LAVRATTI, N. 222, CASA 03 ;100.741,08;170.000,00;40.75;Casa, 49.71 de área total, 49.71 de área privativa, 270.64 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416463402
 10214504 ;RS ;ERECHIM ;INDUSTRIAL ;RUA EDSON JOSE MENONCIN (ANTIGA RUA EXISTENTE), N. 840, LT 09, III ETAPA-ÁREA IND IRANI J FARI ;2.900.000,00;2.411.173,22;0.00;Galpão, 0.00 de área total, 1120.00 de área privativa, 6745.12 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10214504
 8444424123020 ;RS ;ESTANCIA VELHA ;ENCOSTA DO SOL ;RUA VILLA LOBOS, N. SN, LT 08 QD E ;278.994,23;254.000,00;0.00;Casa, 50.14 de área total, 50.14 de área privativa, 302.17 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 4 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424123020
 8444417074191 ;RS ;ESTEIO ;CENTRO ;RUA RIO GRANDE, N. 2195, Apto 115, BLOCO D ;61.943,16;139.000,00;55.44;Apartamento, 50.88 de área total, 40.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417074191
 10171944 ;RS ;ESTEIO ;SAO SEBASTIAO ;RUA PELOTAS, N. 835, QD 24, LT 36 PARTE ;410.017,43;790.000,00;48.10;Terreno, 0.00 de área total, 0.00 de área privativa, 575.16 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171944
 1444419510535 ;RS ;ESTEIO ;PARQUE PRIMAVERA ;AVENIDA LUIZ PASTEUR  ESQUINA RUA DA PAZ, N. SN, QD 70 ;321.938,48;570.000,00;43.52;Terreno, 0.00 de área total, 0.00 de área privativa, 6404.10 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419510535
 8444431459844 ;RS ;ESTEIO ;SAO JOSE ;RUA QUARAI, N. 170, Apto 527G, BL G 4º ANDAR ;67.641,51;118.000,00;42.68;Apartamento, 47.44 de área total, 43.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431459844
 8787701877212 ;RS ;ESTEIO ;OLIMPICA ;RUA SANTANA, N. 597, Apto 218, BL 5 ;107.259,62;181.000,00;40.75;Apartamento, 58.03 de área total, 51.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701877212
 8787715592479 ;RS ;ESTEIO ;OLIMPICA ;RUA SANTANA, N. 741, Apto 503, BL H VAG EST 212 ;100.741,08;170.000,00;40.75;Apartamento, 78.87 de área total, 41.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715592479
 8787706138701 ;RS ;ESTEIO ;TRES MARIAS ;RUA BEIJA-FLOR, N. SN, LT 27 QD 14 ;100.992,17;170.423,71;40.75;Casa, 40.15 de área total, 40.15 de área privativa, 101.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706138701
 8444417013567 ;RS ;ESTEIO ;JARDIM PLANALTO ;ESTRADA DO BOQUEIRAO, N. 384, UN 01A ;79.161,06;131.000,00;39.58;Casa, 45.80 de área total, 45.30 de área privativa, 108.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417013567
 8555509166809 ;RS ;ESTEIO ;CENTRO ;RUA RIO GRANDE, N. 2195, Apto 346, BL L ;103.139,93;167.000,00;38.24;Apartamento, 49.38 de área total, 39.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509166809
 8787708304862 ;RS ;ESTEIO ;TRES MARIAS ;RUA BE- TE- VI, N. S/N, LOTE 34 QD. 21 ;150.000,00;150.000,00;0.00;Casa, 40.15 de área total, 40.15 de área privativa, 101.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708304862
 8444410476057 ;RS ;ESTEIO ;CENTRO ;RUA RIO GRANDE, N. 2195, Apto 107, BLOCO B ;122.829,94;120.000,00;0.00;Apartamento, 50.88 de área total, 40.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410476057
 1444419585772 ;RS ;ESTEIO ;SAO JOSE ;RUA SAO BORJA, N. 347, Apto 201, BLOCO G ;129.116,76;112.000,00;0.00;Apartamento, 50.79 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419585772
 1444407639945 ;RS ;ESTEIO ;SANTO INACIO ;RUA ESTERIO FRAINER, N. 124, LT 11 QD 18 ;332.821,48;230.000,00;0.00;Casa, 0.00 de área total, 190.00 de área privativa, 305.35 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407639945
 10174034 ;RS ;ESTRELA ;MOINHOS ;AVENIDA AUGUSTO FREDERICO MARKUS, N. SN, PARTE QD 81, LT 190, A02 ;102.460,41;200.000,00;48.77;Terreno, 0.00 de área total, 0.00 de área privativa, 786.45 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174034
 1444412961337 ;RS ;ESTRELA ;BAIRRO DAS INDUSTRIA ; RUA CRUZEIRO DO SUL, N. 1350, LT 148 PARTE DA QD 59 ;475.000,00;475.000,00;0.00;Casa, 117.78 de área total, 40.05 de área privativa, 394.68 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412961337
 8444428319204 ;RS ;FARROUPILHA ;SAO FRANCISCO ; CARAZINHO, N. 199, Apto 1034, ;111.569,35;146.000,00;23.59;Apartamento, 91.11 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428319204
 8444427747075 ;RS ;FARROUPILHA ;ALVORADA ;RUA JOAO FABBRO FILHO, N. 1056, Apto 102, BL M ;120.053,17;141.000,00;14.86;Apartamento, 68.35 de área total, 46.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427747075
 8787700403330 ;RS ;FARROUPILHA ;MONTE PASQUAL ;RUA MANOEL PASQUAL, N. 906, Apto 101, BLOCO F ;172.000,00;172.000,00;0.00;Apartamento, 68.83 de área total, 45.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700403330
 8787701573957 ;RS ;FARROUPILHA ;MONTE PASQUAL ;RUA VACARIA, N. 101, Apto 303, BL K ;175.000,00;175.000,00;0.00;Apartamento, 73.08 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701573957
 8787701893285 ;RS ;FARROUPILHA ;MONTE PASQUAL ;RUA VACARIA, N. 101, Apto 103, BL, K ;189.000,00;189.000,00;0.00;Apartamento, 70.58 de área total, 45.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701893285
 8444422134440 ;RS ;FARROUPILHA ;AMERICA ;RUA ALBERTO MATTE, N. 557, Apto 201 ;195.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 56.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422134440
 8787710001570 ;RS ;FARROUPILHA ;SAO JOSE ;RUA MUCUM, N. 481, Apto 104, BL I ;200.000,00;200.000,00;0.00;Apartamento, 74.45 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710001570
 1093020141160 ;RS ;FLORES DA CUNHA ;Morada do Camping ; RUA VOVO LOLINHA MAMBRINI, N. 270, QD 287 LT 20 ;600.000,00;600.000,00;0.00;Casa, 154.75 de área total, 154.75 de área privativa, 335.74 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1093020141160
 1787700131677 ;RS ;FREDERICO WESTPHALEN ;Fátima ;RUA CINCINATTO PERETTI, N. 21, Apto 506, ;191.194,29;300.000,00;36.27;Apartamento, 93.85 de área total, 58.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700131677
 8444404041036 ;RS ;GARIBALDI ;Brasília ;RUA JOÃO GOULART, N. 1745, Apto 107, BL A-2 ;168.888,29;265.000,00;36.27;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404041036
 8444416918990 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;RUA MORRO AZUL, N. 1540, CASA 110 ;46.568,78;152.000,00;69.37;Casa, 86.67 de área total, 32.94 de área privativa, 63.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416918990
 8444409523667 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;ESTRADA SÃO JOÃO, N. 1540, CASA 97 ;62.397,69;158.000,00;60.51;Casa, 0.00 de área total, 32.89 de área privativa, 63.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409523667
 8444416852409 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;R MORRO AZUL, N. 1540, QD D CASA 41 ;63.027,58;130.000,00;51.52;Casa, 0.00 de área total, 52.79 de área privativa, 63.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416852409
 8444413485189 ;RS ;GRAVATAI ;BARNABE ;RUA AUSTRALIA, N. 195, Apto 301, BL B ;73.922,36;147.000,00;49.72;Apartamento, 0.00 de área total, 50.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413485189
 8444416473831 ;RS ;GRAVATAI ;PARQUE OLINDA ;RUA GUILHERME SCHMITZ, N. 2450, Apto 208, BL 01 ;68.225,21;135.000,00;49.47;Apartamento, 0.00 de área total, 38.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416473831
 8555526642850 ;RS ;GRAVATAI ;PARQUE OLINDA ;RUA FREDOLINO SCHMITZ, N. 1462, Apto 101, BL 01 ;101.016,36;199.840,00;49.46;Apartamento, 0.00 de área total, 48.44 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526642850
 8555520407973 ;RS ;GRAVATAI ;PASSOS DOS FERREIROS ;RUA AMAPA (ATUAL RUA MACIEL), N. 75, Apto 404, BL 06 ;81.486,66;160.000,00;49.08;Apartamento, 0.00 de área total, 48.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520407973
 1444400950700 ;RS ;GRAVATAI ;BARNABE ;RUA SAO JOAO BRASIL (ANTIGA RUA B), N. 59, LT 06 QD 03 ;174.727,37;342.000,00;48.92;Casa, 0.00 de área total, 118.20 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400950700
 8555531534300 ;RS ;GRAVATAI ;SANTA FE ;RUA VICINAL GUAJUVIRA, N. 1115, Apto 404, BLOCO 01 ;86.013,70;160.000,00;46.25;Apartamento, 0.00 de área total, 56.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531534300
 8444414608756 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;RUA SAO JOAO, N. 1540, Apto 111 ;71.329,63;130.000,00;45.14;Casa, 0.00 de área total, 63.75 de área privativa, 117.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414608756
 1444411507985 ;RS ;GRAVATAI ;NEOPOLIS ;RUA DONA LEOPOLDINA, N. 75, LT 05, QD A ;162.162,06;295.087,25;45.05;Casa, 0.00 de área total, 154.28 de área privativa, 300.00 de área do terreno,  3 qto(s), 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411507985
 8444408359162 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;ESTRADA SAO JOAO, N. 1540, CS 101, QD D ;80.412,63;145.000,00;44.55;Casa, 0.00 de área total, 63.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408359162
 8444420644017 ;RS ;GRAVATAI ;PARQUE OLINDA ;RUA GUILHERME SCHMITZ, N. 2450, Apto 308, BL 01 ;64.082,56;115.000,00;44.28;Apartamento, 0.00 de área total, 38.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420644017
 8555535877130 ;RS ;GRAVATAI ;SANTA FE ;RUA VICINAL JUNCAO, N. 1115, Apto 102, BL.01 ;78.224,72;140.000,00;44.13;Apartamento, 85.06 de área total, 56.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535877130
 8787700738278 ;RS ;GRAVATAI ;PASSO DAS PEDRAS ;RUA JOAO MARIA DA FONSECA, N. 185, Apto 101, BL 01 ;79.062,84;141.500,00;44.13;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700738278
 8787706026296 ;RS ;GRAVATAI ;CENTRO ; A. CONCÓRDIA, N. 1390, Apto 304, BL 07 ;96.199,53;170.000,00;43.42;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706026296
 8787706053161 ;RS ;GRAVATAI ;CENTRO ; AVENIDA CONCÓRDIA, N. 1390, Apto 104, LT 01 QD 01 ;99.753,26;176.280,00;43.42;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706053161
 8787706912539 ;RS ;GRAVATAI ;RES PQ DA MATRIZ III ;AV CONCORDIA, N. 1390, Apto 201, BL 7 ;70.507,67;123.000,00;42.68;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706912539
 8444416250026 ;RS ;GRAVATAI ;LOTEAMENTO VILA RICA ;ESTRADA SAO JOAO, N. 1540, CS 15 ;79.704,37;138.000,00;42.25;Casa, 0.00 de área total, 73.46 de área privativa, 127.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416250026
 8787700885408 ;RS ;GRAVATAI ;NOVO MUNDO ;RUA ILHEUS, N. 175, CASA 03 ;77.043,32;133.000,00;42.08;Casa, 44.22 de área total, 42.58 de área privativa, 65.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700885408
 8444417891173 ;RS ;GRAVATAI ;PARQUE IPIRANGA ;RUA ANGRA DOS REIS, N. 302, Apto 101, ;90.746,77;155.000,00;41.46;Apartamento, 50.59 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417891173
 8444416422137 ;RS ;GRAVATAI ;NOVO MUNDO ;RUA TIBURCIO OLIVEIRA, N. 348, CASA 4 ;88.404,91;151.000,00;41.46;Casa, 59.88 de área total, 59.88 de área privativa, 93.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416422137
 8787705026845 ;RS ;GRAVATAI ;SAO LUIZ ;RUA NOVE DE JULHO, N. 412, Apto 403, BL. 03 ;88.990,38;152.000,00;41.46;Apartamento, 82.51 de área total, 39.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705026845
 8787704216497 ;RS ;GRAVATAI ;SAO VICENTE ;RUA CONCORDIA COSTA, N. 1390, Apto 503, LT 01, QD 01, BL 04 ;87.819,45;150.000,00;41.46;Apartamento, 86.08 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704216497
 8787710687757 ;RS ;GRAVATAI ;JANSEN ;RUA TANCREDO NEVES, N. 600, Apto 503, 05 PAVIMENTO BL 13 ;81.964,82;140.000,00;41.46;Apartamento, 73.43 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710687757
 8787706277779 ;RS ;GRAVATAI ;BARNABE ; AVENIDA CONCÓRDIA, N. 1390, Apto 502, LT 01, QD 01, BL 22 ;81.964,82;140.000,00;41.46;Apartamento, 86.08 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706277779
 1444413285599 ;RS ;GRAVATAI ;PARQUE OLINDA ;RUA FREDOLINO SCHMITZ, N. 1462, Apto 401, BL 05 ;103.405,65;175.000,00;40.92;Apartamento, 0.00 de área total, 57.79 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413285599
